SclId,Altitude,Cadence,Distance,Heartrate,Latitude,Longitude,Power,Time
MyFirstDevice,314.3999939,94,72.261,137,44.982016,-94.439528,326,2012-07-29T20:13:20Z
MyFirstDevice,314.3999939,94,72.271,138,44.982102,-94.439519,326,2012-07-29T20:13:21Z
MyFirstDevice,314.3999939,95,72.281,140,44.982189,-94.439509,327,2012-07-29T20:13:22Z
MyFirstDevice,314.3999939,95,72.29,140,44.982279,-94.4395,327,2012-07-29T20:13:23Z
MyFirstDevice,314.3999939,98,72.3,141,44.982366,-94.439488,305,2012-07-29T20:13:24Z
MyFirstDevice,314.3999939,96,72.31,142,44.982457,-94.439476,364,2012-07-29T20:13:25Z
MyFirstDevice,314.3999939,94,72.321,144,44.982551,-94.439464,280,2012-07-29T20:13:26Z
MyFirstDevice,314.3999939,95,72.33,145,44.982641,-94.439452,281,2012-07-29T20:13:27Z
MyFirstDevice,314.2000122,100,72.34,146,44.982731,-94.439441,291,2012-07-29T20:13:28Z
MyFirstDevice,314.2000122,103,72.35,146,44.98282,-94.439431,312,2012-07-29T20:13:29Z
MyFirstDevice,314.2000122,103,72.36,147,44.982909,-94.439421,312,2012-07-29T20:13:30Z
MyFirstDevice,314.2000122,96,72.369,148,44.982997,-94.439411,317,2012-07-29T20:13:31Z
MyFirstDevice,314.2000122,96,72.379,148,44.983085,-94.439398,317,2012-07-29T20:13:32Z
MyFirstDevice,314.2000122,98,72.388,148,44.983168,-94.439387,304,2012-07-29T20:13:33Z
MyFirstDevice,314.2000122,94,72.398,149,44.983255,-94.439376,311,2012-07-29T20:13:34Z
MyFirstDevice,314.2000122,94,72.408,149,44.983343,-94.439364,311,2012-07-29T20:13:35Z
MyFirstDevice,314.2000122,95,72.418,149,44.983431,-94.439352,295,2012-07-29T20:13:36Z
MyFirstDevice,314.2000122,95,72.427,150,44.983521,-94.439338,321,2012-07-29T20:13:37Z
MyFirstDevice,314.2000122,95,72.437,150,44.983606,-94.43933,321,2012-07-29T20:13:38Z
MyFirstDevice,314.2000122,95,72.447,151,44.983695,-94.439323,311,2012-07-29T20:13:39Z
MyFirstDevice,314.2000122,95,72.456,151,44.983783,-94.439316,311,2012-07-29T20:13:40Z
MyFirstDevice,314.2000122,94,72.466,151,44.983871,-94.439304,324,2012-07-29T20:13:41Z
MyFirstDevice,314.2000122,94,72.476,151,44.983958,-94.439295,293,2012-07-29T20:13:42Z
MyFirstDevice,314.2000122,96,72.486,151,44.984045,-94.439286,339,2012-07-29T20:13:43Z
MyFirstDevice,314.2000122,96,72.495,152,44.984136,-94.439277,339,2012-07-29T20:13:44Z
MyFirstDevice,314.2000122,95,72.505,152,44.984221,-94.439271,355,2012-07-29T20:13:45Z
MyFirstDevice,314.2000122,95,72.515,152,44.984312,-94.439263,355,2012-07-29T20:13:46Z
MyFirstDevice,314.2000122,96,72.525,151,44.9844,-94.439255,297,2012-07-29T20:13:47Z
MyFirstDevice,314.2000122,106,72.535,152,44.984491,-94.439247,347,2012-07-29T20:13:48Z
MyFirstDevice,314.2000122,106,72.545,152,44.984582,-94.439232,313,2012-07-29T20:13:49Z
MyFirstDevice,314.2000122,106,72.554,152,44.984661,-94.439221,313,2012-07-29T20:13:50Z
MyFirstDevice,314.2000122,106,72.563,152,44.984751,-94.439203,313,2012-07-29T20:13:51Z
MyFirstDevice,314.2000122,106,72.573,152,44.984839,-94.439182,366,2012-07-29T20:13:52Z
MyFirstDevice,314.2000122,102,72.583,152,44.984926,-94.439146,402,2012-07-29T20:13:53Z
MyFirstDevice,314.2000122,99,72.592,152,44.985012,-94.439112,351,2012-07-29T20:13:54Z
MyFirstDevice,314.2000122,106,72.602,152,44.985095,-94.43907,400,2012-07-29T20:13:55Z
MyFirstDevice,314.2000122,103,72.611,153,44.985175,-94.439027,272,2012-07-29T20:13:56Z
MyFirstDevice,314.2000122,104,72.621,152,44.985251,-94.438981,284,2012-07-29T20:13:57Z
MyFirstDevice,314.2000122,104,72.63,152,44.985328,-94.438926,284,2012-07-29T20:13:58Z
MyFirstDevice,314.2000122,104,72.64,152,44.985401,-94.438869,325,2012-07-29T20:13:59Z
MyFirstDevice,314.2000122,79,72.649,153,44.98547,-94.43881,319,2012-07-29T20:14:00Z
MyFirstDevice,314.2000122,79,72.658,153,44.985542,-94.438751,319,2012-07-29T20:14:01Z
MyFirstDevice,314.2000122,99,72.668,153,44.985609,-94.438687,354,2012-07-29T20:14:02Z
MyFirstDevice,314.2000122,99,72.677,154,44.985677,-94.438616,354,2012-07-29T20:14:03Z
MyFirstDevice,314.2000122,102,72.686,154,44.985742,-94.43854,372,2012-07-29T20:14:04Z
MyFirstDevice,314.2000122,103,72.695,154,44.985806,-94.438458,311,2012-07-29T20:14:05Z
MyFirstDevice,314.2000122,103,72.704,154,44.985866,-94.438373,311,2012-07-29T20:14:06Z
MyFirstDevice,314.2000122,95,72.714,155,44.985927,-94.438283,100,2012-07-29T20:14:07Z
MyFirstDevice,314.2000122,95,72.723,154,44.985982,-94.438196,100,2012-07-29T20:14:08Z
MyFirstDevice,314.2000122,129,72.733,155,44.986036,-94.438103,304,2012-07-29T20:14:09Z
MyFirstDevice,314.2000122,129,72.742,154,44.986093,-94.438003,304,2012-07-29T20:14:10Z
MyFirstDevice,314.2000122,98,72.751,155,44.986144,-94.437916,253,2012-07-29T20:14:11Z
MyFirstDevice,314.2000122,103,72.769,155,44.986234,-94.437709,244,2012-07-29T20:14:13Z
MyFirstDevice,314.2000122,103,72.779,155,44.986277,-94.437601,202,2012-07-29T20:14:14Z
MyFirstDevice,314.2000122,134,72.788,155,44.986317,-94.437494,108,2012-07-29T20:14:15Z
MyFirstDevice,314.2000122,134,72.798,155,44.986356,-94.437384,108,2012-07-29T20:14:16Z
MyFirstDevice,314.2000122,134,72.807,155,44.986391,-94.437269,108,2012-07-29T20:14:17Z
MyFirstDevice,314.2000122,98,72.816,155,44.986421,-94.437154,233,2012-07-29T20:14:18Z
MyFirstDevice,314.2000122,98,72.826,155,44.986449,-94.437038,233,2012-07-29T20:14:19Z
MyFirstDevice,314.2000122,117,72.835,155,44.986473,-94.436921,102,2012-07-29T20:14:20Z
MyFirstDevice,314.2000122,117,72.844,154,44.986493,-94.436804,102,2012-07-29T20:14:21Z
MyFirstDevice,314.2000122,104,72.854,154,44.98651,-94.43669,224,2012-07-29T20:14:22Z
MyFirstDevice,314.2000122,104,72.863,154,44.98653,-94.436576,224,2012-07-29T20:14:23Z
MyFirstDevice,314.2000122,98,72.872,154,44.986548,-94.43646,389,2012-07-29T20:14:24Z
MyFirstDevice,314.2000122,98,72.881,154,44.986564,-94.436349,379,2012-07-29T20:14:25Z
MyFirstDevice,314.2000122,91,72.89,154,44.986581,-94.436237,212,2012-07-29T20:14:26Z
MyFirstDevice,314.2000122,91,72.899,154,44.986599,-94.436129,212,2012-07-29T20:14:27Z
MyFirstDevice,314.2000122,102,72.908,153,44.986617,-94.436023,439,2012-07-29T20:14:28Z
MyFirstDevice,314.2000122,102,72.917,154,44.986635,-94.435919,439,2012-07-29T20:14:29Z
MyFirstDevice,314.2000122,102,72.925,153,44.986652,-94.435819,454,2012-07-29T20:14:30Z
MyFirstDevice,314.2000122,100,72.934,154,44.986672,-94.435712,492,2012-07-29T20:14:31Z
MyFirstDevice,314.2000122,100,72.942,154,44.986691,-94.435613,492,2012-07-29T20:14:32Z
MyFirstDevice,314.3999939,98,72.95,155,44.986713,-94.435513,410,2012-07-29T20:14:33Z
MyFirstDevice,314.3999939,98,72.959,155,44.986743,-94.435417,410,2012-07-29T20:14:34Z
MyFirstDevice,314.6000061,103,72.967,156,44.986777,-94.435318,616,2012-07-29T20:14:35Z
MyFirstDevice,315,103,72.975,156,44.986814,-94.435218,616,2012-07-29T20:14:36Z
MyFirstDevice,315,103,72.984,157,44.986858,-94.43512,616,2012-07-29T20:14:37Z
MyFirstDevice,315.2000122,107,72.992,156,44.986905,-94.435031,472,2012-07-29T20:14:38Z
MyFirstDevice,315.2000122,109,73.001,157,44.98696,-94.434935,537,2012-07-29T20:14:39Z
MyFirstDevice,315.3999939,109,73.01,158,44.987018,-94.434844,537,2012-07-29T20:14:40Z
MyFirstDevice,315.3999939,112,73.019,158,44.98708,-94.434763,492,2012-07-29T20:14:41Z
MyFirstDevice,315.3999939,112,73.029,160,44.987146,-94.434684,305,2012-07-29T20:14:42Z
MyFirstDevice,315.3999939,107,73.038,160,44.987216,-94.43461,294,2012-07-29T20:14:43Z
MyFirstDevice,315.6000061,123,73.047,161,44.987291,-94.43454,489,2012-07-29T20:14:44Z
MyFirstDevice,315.6000061,107,73.057,162,44.987371,-94.434479,455,2012-07-29T20:14:45Z
MyFirstDevice,315.6000061,110,73.067,163,44.987457,-94.43442,499,2012-07-29T20:14:46Z
MyFirstDevice,315.6000061,114,73.077,163,44.987551,-94.434365,371,2012-07-29T20:14:47Z
MyFirstDevice,316,114,73.088,164,44.987646,-94.434321,371,2012-07-29T20:14:48Z
MyFirstDevice,316,106,73.099,164,44.98775,-94.43428,251,2012-07-29T20:14:49Z
MyFirstDevice,316,106,73.11,164,44.987851,-94.434258,251,2012-07-29T20:14:50Z
MyFirstDevice,316,109,73.121,164,44.987957,-94.434243,121,2012-07-29T20:14:51Z
MyFirstDevice,316,94,73.132,164,44.988065,-94.434244,127,2012-07-29T20:14:52Z
MyFirstDevice,316,72,73.144,164,44.988172,-94.434249,127,2012-07-29T20:14:53Z
MyFirstDevice,316.2000122,72,73.156,164,44.988284,-94.434261,121,2012-07-29T20:14:54Z
MyFirstDevice,316.2000122,170,73.168,165,44.988397,-94.434271,131,2012-07-29T20:14:55Z
MyFirstDevice,316.2000122,170,73.18,164,44.988512,-94.43428,131,2012-07-29T20:14:56Z
MyFirstDevice,316,102,73.192,164,44.988619,-94.434284,134,2012-07-29T20:14:57Z
MyFirstDevice,315.6000061,102,73.204,164,44.988732,-94.434285,134,2012-07-29T20:14:58Z
MyFirstDevice,315.3999939,87,73.216,163,44.988842,-94.434285,133,2012-07-29T20:14:59Z
MyFirstDevice,315.3999939,134,73.228,162,44.988952,-94.434284,129,2012-07-29T20:15:00Z
MyFirstDevice,315.3999939,102,73.241,162,44.989059,-94.43429,128,2012-07-29T20:15:01Z
MyFirstDevice,315.2000122,96,73.258,161,44.989222,-94.434328,192,2012-07-29T20:15:02Z
MyFirstDevice,315.2000122,96,73.264,161,44.989276,-94.434344,192,2012-07-29T20:15:03Z
MyFirstDevice,315,96,73.276,160,44.989377,-94.434387,192,2012-07-29T20:15:04Z
MyFirstDevice,315,94,73.288,160,44.989474,-94.43444,123,2012-07-29T20:15:05Z
MyFirstDevice,314.6000061,106,73.299,159,44.989567,-94.434502,119,2012-07-29T20:15:06Z
MyFirstDevice,314.6000061,91,73.311,158,44.989659,-94.434566,120,2012-07-29T20:15:07Z
MyFirstDevice,314.6000061,139,73.321,156,44.989747,-94.434631,155,2012-07-29T20:15:08Z
MyFirstDevice,314.3999939,119,73.335,155,44.989858,-94.434713,277,2012-07-29T20:15:09Z
MyFirstDevice,314.3999939,106,73.344,154,44.989927,-94.434767,238,2012-07-29T20:15:10Z
MyFirstDevice,314.3999939,114,73.36,152,44.990061,-94.434865,276,2012-07-29T20:15:11Z
MyFirstDevice,314.3999939,103,73.365,152,44.9901,-94.434894,268,2012-07-29T20:15:12Z
MyFirstDevice,314.2000122,104,73.375,152,44.990182,-94.434955,298,2012-07-29T20:15:13Z
MyFirstDevice,314,104,73.386,151,44.99027,-94.435017,298,2012-07-29T20:15:14Z
MyFirstDevice,313.6000061,114,73.397,150,44.990358,-94.435079,202,2012-07-29T20:15:15Z
MyFirstDevice,313.3999939,166,73.407,150,44.990446,-94.435137,114,2012-07-29T20:15:16Z
MyFirstDevice,313.3999939,139,73.418,150,44.990538,-94.435182,111,2012-07-29T20:15:17Z
MyFirstDevice,313.3999939,144,73.429,149,44.990629,-94.435219,111,2012-07-29T20:15:18Z
MyFirstDevice,313.2000122,144,73.439,148,44.990722,-94.435243,111,2012-07-29T20:15:19Z
MyFirstDevice,313.2000122,103,73.45,147,44.990816,-94.435263,262,2012-07-29T20:15:20Z
MyFirstDevice,313,103,73.46,147,44.99091,-94.435271,262,2012-07-29T20:15:21Z
MyFirstDevice,313,100,73.47,147,44.991005,-94.43527,338,2012-07-29T20:15:22Z
MyFirstDevice,312.6000061,96,73.48,147,44.991094,-94.435269,338,2012-07-29T20:15:23Z
MyFirstDevice,312.6000061,77,73.49,147,44.991187,-94.435266,367,2012-07-29T20:15:24Z
MyFirstDevice,312.6000061,99,73.5,146,44.991278,-94.435251,403,2012-07-29T20:15:25Z
MyFirstDevice,312.3999939,98,73.51,146,44.991368,-94.435244,457,2012-07-29T20:15:26Z
MyFirstDevice,312.3999939,98,73.52,147,44.991457,-94.435235,413,2012-07-29T20:15:27Z
MyFirstDevice,312.3999939,98,73.53,146,44.991548,-94.435226,413,2012-07-29T20:15:28Z
MyFirstDevice,312.3999939,98,73.54,146,44.991637,-94.435219,309,2012-07-29T20:15:29Z
MyFirstDevice,312.3999939,98,73.55,147,44.991722,-94.435215,309,2012-07-29T20:15:30Z
MyFirstDevice,312.3999939,109,73.56,147,44.991806,-94.43521,275,2012-07-29T20:15:31Z
MyFirstDevice,312.3999939,88,73.569,148,44.991887,-94.435204,304,2012-07-29T20:15:32Z
MyFirstDevice,312.6000061,110,73.578,148,44.991968,-94.435197,491,2012-07-29T20:15:33Z
MyFirstDevice,313,110,73.587,149,44.992048,-94.435192,491,2012-07-29T20:15:34Z
MyFirstDevice,313,106,73.596,150,44.992126,-94.435191,566,2012-07-29T20:15:35Z
MyFirstDevice,313.2000122,107,73.605,150,44.992204,-94.435188,521,2012-07-29T20:15:36Z
MyFirstDevice,313.2000122,106,73.614,151,44.992288,-94.435184,595,2012-07-29T20:15:37Z
MyFirstDevice,313.3999939,104,73.623,152,44.992367,-94.43518,606,2012-07-29T20:15:38Z
MyFirstDevice,313.3999939,104,73.632,153,44.992442,-94.435178,606,2012-07-29T20:15:39Z
MyFirstDevice,314,103,73.64,154,44.992514,-94.435172,568,2012-07-29T20:15:40Z
MyFirstDevice,314.2000122,103,73.648,154,44.992589,-94.435167,568,2012-07-29T20:15:41Z
MyFirstDevice,314.3999939,103,73.657,155,44.992664,-94.43516,568,2012-07-29T20:15:42Z
MyFirstDevice,314.6000061,103,73.665,157,44.992741,-94.435151,634,2012-07-29T20:15:43Z
MyFirstDevice,315.2000122,103,73.674,158,44.99282,-94.435143,631,2012-07-29T20:15:44Z
MyFirstDevice,315.3999939,104,73.683,159,44.992896,-94.435134,422,2012-07-29T20:15:45Z
MyFirstDevice,315.6000061,102,73.691,161,44.992971,-94.435129,442,2012-07-29T20:15:46Z
MyFirstDevice,316.2000122,100,73.699,162,44.993047,-94.435127,394,2012-07-29T20:15:47Z
MyFirstDevice,316.3999939,98,73.708,163,44.993117,-94.435127,379,2012-07-29T20:15:48Z
MyFirstDevice,316.6000061,98,73.716,164,44.993186,-94.435125,420,2012-07-29T20:15:49Z
MyFirstDevice,317.2000122,98,73.724,165,44.993257,-94.435121,420,2012-07-29T20:15:50Z
MyFirstDevice,317.3999939,96,73.732,166,44.993326,-94.435114,307,2012-07-29T20:15:51Z
MyFirstDevice,318,96,73.74,166,44.993394,-94.435109,307,2012-07-29T20:15:52Z
MyFirstDevice,318.2000122,92,73.748,167,44.993463,-94.435104,268,2012-07-29T20:15:53Z
MyFirstDevice,318.3999939,92,73.755,167,44.993528,-94.435088,214,2012-07-29T20:15:54Z
MyFirstDevice,318.6000061,95,73.763,168,44.993587,-94.43504,288,2012-07-29T20:15:55Z
MyFirstDevice,319,95,73.771,168,44.993619,-94.434961,288,2012-07-29T20:15:56Z
MyFirstDevice,319.2000122,98,73.778,167,44.993637,-94.434862,498,2012-07-29T20:15:57Z
MyFirstDevice,319.3999939,103,73.786,168,44.99364,-94.434738,620,2012-07-29T20:15:58Z
MyFirstDevice,319.6000061,109,73.795,168,44.993635,-94.434599,551,2012-07-29T20:15:59Z
MyFirstDevice,320.2000122,103,73.804,169,44.993624,-94.434463,331,2012-07-29T20:16:00Z
MyFirstDevice,320.3999939,106,73.814,169,44.993616,-94.434325,308,2012-07-29T20:16:01Z
MyFirstDevice,320.3999939,99,73.824,169,44.993612,-94.434191,304,2012-07-29T20:16:02Z
MyFirstDevice,321,100,73.834,170,44.99361,-94.434048,150,2012-07-29T20:16:03Z
MyFirstDevice,321.2000122,127,73.845,170,44.99361,-94.43391,114,2012-07-29T20:16:04Z
MyFirstDevice,321.2000122,127,73.856,169,44.993609,-94.433767,114,2012-07-29T20:16:05Z
MyFirstDevice,321.3999939,166,73.866,169,44.993609,-94.43363,108,2012-07-29T20:16:06Z
MyFirstDevice,321.3999939,159,73.877,170,44.993609,-94.433494,110,2012-07-29T20:16:07Z
MyFirstDevice,321.3999939,117,73.887,170,44.99361,-94.433357,111,2012-07-29T20:16:08Z
MyFirstDevice,321.2000122,136,73.898,169,44.99361,-94.43322,113,2012-07-29T20:16:09Z
MyFirstDevice,321.2000122,112,73.909,169,44.993609,-94.433079,115,2012-07-29T20:16:10Z
MyFirstDevice,321.2000122,121,73.919,170,44.993608,-94.432933,117,2012-07-29T20:16:11Z
MyFirstDevice,320.6000061,150,73.931,170,44.993608,-94.432788,119,2012-07-29T20:16:12Z
MyFirstDevice,320.3999939,150,73.942,170,44.993608,-94.432644,119,2012-07-29T20:16:13Z
MyFirstDevice,320.3999939,78,73.953,168,44.993609,-94.432499,116,2012-07-29T20:16:14Z
MyFirstDevice,320.2000122,78,73.965,167,44.99361,-94.432357,116,2012-07-29T20:16:15Z
MyFirstDevice,320,114,73.976,167,44.993612,-94.432213,114,2012-07-29T20:16:16Z
MyFirstDevice,319.6000061,173,73.987,167,44.993614,-94.432072,117,2012-07-29T20:16:17Z
MyFirstDevice,319.3999939,102,73.998,167,44.993617,-94.431928,118,2012-07-29T20:16:18Z
MyFirstDevice,319.3999939,153,74.009,166,44.993621,-94.431784,113,2012-07-29T20:16:19Z
MyFirstDevice,319,147,74.02,164,44.993627,-94.431646,109,2012-07-29T20:16:20Z
MyFirstDevice,318.6000061,144,74.031,162,44.993634,-94.431512,111,2012-07-29T20:16:21Z
MyFirstDevice,318.3999939,144,74.042,160,44.993644,-94.431373,107,2012-07-29T20:16:22Z
MyFirstDevice,318.2000122,144,74.053,159,44.993655,-94.431242,107,2012-07-29T20:16:23Z
MyFirstDevice,318,129,74.063,156,44.993668,-94.431113,135,2012-07-29T20:16:24Z
MyFirstDevice,317.6000061,129,74.074,156,44.993681,-94.430982,135,2012-07-29T20:16:25Z
MyFirstDevice,317.3999939,102,74.084,155,44.993697,-94.43085,242,2012-07-29T20:16:26Z
MyFirstDevice,317.3999939,103,74.095,155,44.993712,-94.430718,311,2012-07-29T20:16:27Z
MyFirstDevice,317.3999939,103,74.105,154,44.993729,-94.43059,311,2012-07-29T20:16:28Z
MyFirstDevice,317.2000122,141,74.116,154,44.99375,-94.430461,109,2012-07-29T20:16:29Z
MyFirstDevice,317.2000122,141,74.127,152,44.99377,-94.430334,108,2012-07-29T20:16:30Z
MyFirstDevice,317,114,74.137,152,44.993791,-94.430211,107,2012-07-29T20:16:31Z
MyFirstDevice,316.6000061,136,74.147,150,44.993813,-94.430088,105,2012-07-29T20:16:32Z
MyFirstDevice,316.3999939,136,74.158,148,44.993837,-94.429969,105,2012-07-29T20:16:33Z
MyFirstDevice,316.2000122,109,74.168,147,44.99386,-94.429854,102,2012-07-29T20:16:34Z
MyFirstDevice,316,153,74.178,147,44.993885,-94.429742,268,2012-07-29T20:16:35Z
MyFirstDevice,315.6000061,117,74.187,146,44.993911,-94.429628,166,2012-07-29T20:16:36Z
MyFirstDevice,315.3999939,110,74.197,146,44.993938,-94.429518,269,2012-07-29T20:16:37Z
MyFirstDevice,315.3999939,88,74.206,146,44.993967,-94.429402,218,2012-07-29T20:16:38Z
MyFirstDevice,315.2000122,88,74.216,147,44.993994,-94.429291,218,2012-07-29T20:16:39Z
MyFirstDevice,315,88,74.226,147,44.994022,-94.429178,98,2012-07-29T20:16:40Z
MyFirstDevice,315,88,74.235,146,44.99405,-94.429065,98,2012-07-29T20:16:41Z
MyFirstDevice,314.6000061,107,74.245,146,44.994076,-94.428954,232,2012-07-29T20:16:42Z
MyFirstDevice,314.6000061,90,74.254,147,44.994104,-94.428841,293,2012-07-29T20:16:43Z
MyFirstDevice,314.3999939,90,74.264,147,44.994129,-94.428728,293,2012-07-29T20:16:44Z
MyFirstDevice,314.3999939,81,74.273,148,44.994157,-94.428615,117,2012-07-29T20:16:45Z
MyFirstDevice,314.3999939,81,74.283,147,44.994184,-94.428503,117,2012-07-29T20:16:46Z
MyFirstDevice,314.3999939,82,74.292,148,44.994211,-94.428391,303,2012-07-29T20:16:47Z
MyFirstDevice,314.3999939,92,74.301,148,44.994238,-94.428279,292,2012-07-29T20:16:48Z
MyFirstDevice,314.3999939,95,74.311,149,44.994265,-94.428167,358,2012-07-29T20:16:49Z
MyFirstDevice,314.2000122,103,74.32,149,44.994292,-94.428049,321,2012-07-29T20:16:50Z
MyFirstDevice,314.2000122,92,74.331,149,44.99432,-94.427928,232,2012-07-29T20:16:51Z
MyFirstDevice,314.2000122,85,74.34,149,44.994348,-94.427808,218,2012-07-29T20:16:52Z
MyFirstDevice,314.2000122,85,74.35,149,44.994374,-94.427692,232,2012-07-29T20:16:53Z
MyFirstDevice,314.2000122,92,74.36,149,44.9944,-94.427575,189,2012-07-29T20:16:54Z
MyFirstDevice,314.2000122,102,74.369,149,44.994425,-94.427468,161,2012-07-29T20:16:55Z
MyFirstDevice,314,102,74.379,150,44.994451,-94.427353,161,2012-07-29T20:16:56Z
MyFirstDevice,314,92,74.388,150,44.994476,-94.427239,283,2012-07-29T20:16:57Z
MyFirstDevice,314,93,74.398,149,44.994503,-94.427124,300,2012-07-29T20:16:58Z
MyFirstDevice,314,93,74.407,150,44.994529,-94.42701,300,2012-07-29T20:16:59Z
MyFirstDevice,314,99,74.417,150,44.994556,-94.426895,232,2012-07-29T20:17:00Z
MyFirstDevice,314,98,74.427,150,44.994584,-94.42678,286,2012-07-29T20:17:01Z
MyFirstDevice,314,94,74.437,150,44.994612,-94.426663,330,2012-07-29T20:17:02Z
MyFirstDevice,314,94,74.446,150,44.994639,-94.426547,274,2012-07-29T20:17:03Z
MyFirstDevice,314,94,74.456,151,44.994667,-94.42643,274,2012-07-29T20:17:04Z
MyFirstDevice,314,96,74.466,151,44.994695,-94.426308,300,2012-07-29T20:17:05Z
MyFirstDevice,314,96,74.476,150,44.994723,-94.42619,260,2012-07-29T20:17:06Z
MyFirstDevice,314,96,74.486,150,44.994753,-94.426067,260,2012-07-29T20:17:07Z
MyFirstDevice,314,110,74.496,150,44.994781,-94.425948,154,2012-07-29T20:17:08Z
MyFirstDevice,314,84,74.505,150,44.994808,-94.425827,293,2012-07-29T20:17:09Z
MyFirstDevice,314,92,74.515,149,44.994836,-94.425707,275,2012-07-29T20:17:10Z
MyFirstDevice,314,90,74.525,149,44.994864,-94.425587,310,2012-07-29T20:17:11Z
MyFirstDevice,314,95,74.535,149,44.994893,-94.425466,238,2012-07-29T20:17:12Z
MyFirstDevice,313.6000061,134,74.545,148,44.994922,-94.425345,150,2012-07-29T20:17:13Z
MyFirstDevice,313.6000061,170,74.555,149,44.994952,-94.425223,156,2012-07-29T20:17:14Z
MyFirstDevice,313.6000061,119,74.565,149,44.99498,-94.425103,263,2012-07-29T20:17:15Z
MyFirstDevice,313.6000061,96,74.577,150,44.995012,-94.424968,245,2012-07-29T20:17:16Z
MyFirstDevice,313.6000061,96,74.585,149,44.995036,-94.424861,245,2012-07-29T20:17:17Z
MyFirstDevice,313.6000061,109,74.599,150,44.995073,-94.424708,187,2012-07-29T20:17:18Z
MyFirstDevice,313.6000061,109,74.606,151,44.995093,-94.424624,187,2012-07-29T20:17:19Z
MyFirstDevice,313.6000061,103,74.616,150,44.995121,-94.424503,232,2012-07-29T20:17:20Z
MyFirstDevice,313.6000061,162,74.626,149,44.99515,-94.424384,103,2012-07-29T20:17:21Z
MyFirstDevice,313.6000061,162,74.635,149,44.995178,-94.424268,103,2012-07-29T20:17:22Z
MyFirstDevice,313.6000061,115,74.645,148,44.995206,-94.424146,280,2012-07-29T20:17:23Z
MyFirstDevice,313.6000061,119,74.655,148,44.995233,-94.424023,126,2012-07-29T20:17:24Z
MyFirstDevice,313.6000061,119,74.665,148,44.995258,-94.423906,352,2012-07-29T20:17:25Z
MyFirstDevice,313.6000061,102,74.675,149,44.995286,-94.423786,242,2012-07-29T20:17:26Z
MyFirstDevice,313.6000061,102,74.685,149,44.995311,-94.423667,242,2012-07-29T20:17:27Z
MyFirstDevice,313.6000061,119,74.695,148,44.995338,-94.423547,140,2012-07-29T20:17:28Z
MyFirstDevice,313.6000061,104,74.705,148,44.995364,-94.423432,238,2012-07-29T20:17:29Z
MyFirstDevice,313.6000061,92,74.715,148,44.995392,-94.423312,267,2012-07-29T20:17:30Z
MyFirstDevice,313.6000061,92,74.725,148,44.99542,-94.423194,267,2012-07-29T20:17:31Z
MyFirstDevice,313.6000061,104,74.745,147,44.995478,-94.422954,232,2012-07-29T20:17:33Z
MyFirstDevice,313.6000061,72,74.755,148,44.995507,-94.422835,196,2012-07-29T20:17:34Z
MyFirstDevice,313.6000061,72,74.765,147,44.995534,-94.422717,112,2012-07-29T20:17:35Z
MyFirstDevice,313.6000061,117,74.775,147,44.995562,-94.422601,101,2012-07-29T20:17:36Z
MyFirstDevice,313.6000061,119,74.785,146,44.995589,-94.422485,96,2012-07-29T20:17:37Z
MyFirstDevice,313.6000061,119,74.795,145,44.995616,-94.422371,96,2012-07-29T20:17:38Z
MyFirstDevice,313.6000061,107,74.804,145,44.995642,-94.422257,298,2012-07-29T20:17:39Z
MyFirstDevice,313.6000061,107,74.814,144,44.995668,-94.422144,298,2012-07-29T20:17:40Z
MyFirstDevice,313.6000061,84,74.823,144,44.995695,-94.42203,231,2012-07-29T20:17:41Z
MyFirstDevice,313.6000061,84,74.833,144,44.995722,-94.421915,204,2012-07-29T20:17:42Z
MyFirstDevice,313.6000061,91,74.842,144,44.995749,-94.421802,311,2012-07-29T20:17:43Z
MyFirstDevice,313.6000061,88,74.852,144,44.995774,-94.421686,285,2012-07-29T20:17:44Z
MyFirstDevice,313.6000061,88,74.862,143,44.995794,-94.421561,285,2012-07-29T20:17:45Z
MyFirstDevice,313.6000061,92,74.871,143,44.99581,-94.421441,250,2012-07-29T20:17:46Z
MyFirstDevice,313.6000061,95,74.881,142,44.995823,-94.421321,198,2012-07-29T20:17:47Z
MyFirstDevice,313.6000061,109,74.891,140,44.995831,-94.421202,123,2012-07-29T20:17:48Z
MyFirstDevice,313.6000061,153,74.9,140,44.995837,-94.421081,257,2012-07-29T20:17:49Z
MyFirstDevice,313.6000061,99,74.91,139,44.995839,-94.420959,395,2012-07-29T20:17:50Z
MyFirstDevice,313.6000061,98,74.92,139,44.995839,-94.420836,346,2012-07-29T20:17:51Z
MyFirstDevice,313.6000061,91,74.929,140,44.995834,-94.420713,313,2012-07-29T20:17:52Z
MyFirstDevice,313.6000061,91,74.939,140,44.995827,-94.420587,313,2012-07-29T20:17:53Z
MyFirstDevice,313.6000061,95,74.949,140,44.995815,-94.420461,335,2012-07-29T20:17:54Z
MyFirstDevice,313.6000061,94,74.959,140,44.995801,-94.420335,204,2012-07-29T20:17:55Z
MyFirstDevice,313.6000061,85,74.969,141,44.995783,-94.420209,199,2012-07-29T20:17:56Z
MyFirstDevice,313.6000061,87,74.979,142,44.995762,-94.420083,263,2012-07-29T20:17:57Z
MyFirstDevice,313.6000061,87,74.989,142,44.995737,-94.41996,263,2012-07-29T20:17:58Z
